epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
74,0.6078,0.6063,0.7058989956146555,0.7059,SmallMLP-Tanh-Adagrad-0.001-0
75,0.6062,0.6046,0.7064648465129438,0.7064,SmallMLP-Tanh-Adagrad-0.001-0
76,0.6044,0.603,0.7077380110340925,0.7077,SmallMLP-Tanh-Adagrad-0.001-0
77,0.6029,0.6015,0.7091526382798132,0.709,SmallMLP-Tanh-Adagrad-0.001-0
78,0.6014,0.5999,0.7098599519026736,0.7097,SmallMLP-Tanh-Adagrad-0.001-0
79,0.5999,0.5984,0.7100014146272458,0.7098,SmallMLP-Tanh-Adagrad-0.001-0
80,0.5984,0.597,0.7109916536992502,0.7107,SmallMLP-Tanh-Adagrad-0.001-0
81,0.5971,0.5956,0.7109916536992502,0.7107,SmallMLP-Tanh-Adagrad-0.001-0
82,0.5958,0.5942,0.7119818927712548,0.7117,SmallMLP-Tanh-Adagrad-0.001-0
83,0.5949,0.5929,0.7132550572924035,0.7129,SmallMLP-Tanh-Adagrad-0.001-0
84,0.5936,0.5916,0.7129721318432592,0.7125,SmallMLP-Tanh-Adagrad-0.001-0
85,0.5919,0.5904,0.714245296364408,0.7138,SmallMLP-Tanh-Adagrad-0.001-0
86,0.5912,0.5892,0.7143867590889801,0.7139,SmallMLP-Tanh-Adagrad-0.001-0
87,0.59,0.588,0.7148111472626962,0.7143,SmallMLP-Tanh-Adagrad-0.001-0
88,0.5891,0.5869,0.7148111472626962,0.7142,SmallMLP-Tanh-Adagrad-0.001-0
89,0.5874,0.5858,0.7155184608855567,0.7149,SmallMLP-Tanh-Adagrad-0.001-0
90,0.5865,0.5847,0.7153769981609845,0.7147,SmallMLP-Tanh-Adagrad-0.001-0
91,0.5856,0.5837,0.7163672372329891,0.7157,SmallMLP-Tanh-Adagrad-0.001-0
92,0.5843,0.5827,0.7163672372329891,0.7157,SmallMLP-Tanh-Adagrad-0.001-0
93,0.5831,0.5817,0.7167916254067054,0.7161,SmallMLP-Tanh-Adagrad-0.001-0
94,0.5826,0.5808,0.7167916254067054,0.716,SmallMLP-Tanh-Adagrad-0.001-0
95,0.5819,0.5799,0.7166501626821332,0.7159,SmallMLP-Tanh-Adagrad-0.001-0
96,0.5814,0.579,0.7173574763049936,0.7165,SmallMLP-Tanh-Adagrad-0.001-0
97,0.5801,0.5782,0.7179233272032819,0.7171,SmallMLP-Tanh-Adagrad-0.001-0
98,0.5793,0.5774,0.7176404017541378,0.7168,SmallMLP-Tanh-Adagrad-0.001-0
99,0.5783,0.5766,0.7177818644787098,0.7169,SmallMLP-Tanh-Adagrad-0.001-0
100,0.5776,0.5758,0.7179233272032819,0.717,SmallMLP-Tanh-Adagrad-0.001-0
1,0.7,0.7015,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
2,0.6991,0.7009,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
3,0.6987,0.7005,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
4,0.6984,0.7001,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
5,0.6983,0.6998,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
6,0.6979,0.6996,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
7,0.6977,0.6993,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
8,0.6974,0.6991,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
9,0.6975,0.6989,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
10,0.6971,0.6988,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
11,0.697,0.6986,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
12,0.6968,0.6984,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
13,0.6968,0.6983,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
14,0.6967,0.6982,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
15,0.6966,0.698,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
16,0.6966,0.6979,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
17,0.6963,0.6978,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
18,0.6963,0.6977,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
19,0.6961,0.6976,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
20,0.696,0.6975,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
21,0.696,0.6974,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
22,0.696,0.6973,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
23,0.696,0.6972,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
24,0.6959,0.6971,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
25,0.6955,0.6971,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
26,0.6956,0.697,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
27,0.6956,0.6969,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
28,0.6955,0.6968,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
29,0.6955,0.6968,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
30,0.6954,0.6967,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
31,0.6954,0.6966,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
32,0.6953,0.6966,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
33,0.6953,0.6965,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
34,0.6953,0.6964,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
35,0.6951,0.6964,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
36,0.695,0.6963,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
37,0.695,0.6963,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
38,0.695,0.6962,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
39,0.6949,0.6962,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
40,0.695,0.6961,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
41,0.6949,0.6961,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
42,0.6948,0.696,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
43,0.6948,0.696,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
44,0.6948,0.6959,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
45,0.6946,0.6959,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
46,0.6946,0.6958,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
47,0.6946,0.6958,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
48,0.6945,0.6957,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
49,0.6946,0.6957,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
50,0.6945,0.6957,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
51,0.6945,0.6956,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
52,0.6945,0.6956,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
53,0.6945,0.6955,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
54,0.6944,0.6955,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
55,0.6944,0.6955,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
56,0.6943,0.6954,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
57,0.6943,0.6954,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
58,0.6943,0.6954,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
59,0.6943,0.6953,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
60,0.6942,0.6953,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
61,0.6942,0.6953,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
62,0.6941,0.6952,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
63,0.6942,0.6952,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
64,0.6941,0.6952,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
65,0.694,0.6951,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
66,0.6941,0.6951,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
67,0.694,0.6951,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
68,0.694,0.695,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
69,0.6939,0.695,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
70,0.6939,0.695,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
71,0.6939,0.695,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
72,0.694,0.6949,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
73,0.6939,0.6949,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
74,0.694,0.6949,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
75,0.6939,0.6948,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
76,0.6939,0.6948,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
77,0.6939,0.6948,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
78,0.6938,0.6948,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
79,0.6938,0.6947,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
80,0.6938,0.6947,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
81,0.6938,0.6947,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
82,0.6938,0.6947,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
83,0.6938,0.6946,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
84,0.6937,0.6946,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
85,0.6938,0.6946,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
86,0.6937,0.6946,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
87,0.6937,0.6946,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
88,0.6936,0.6945,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
89,0.6937,0.6945,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
90,0.6937,0.6945,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
91,0.6936,0.6945,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
92,0.6935,0.6945,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
93,0.6936,0.6944,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
94,0.6936,0.6944,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
95,0.6936,0.6944,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
96,0.6936,0.6944,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
97,0.6935,0.6943,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
98,0.6935,0.6943,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
99,0.6935,0.6943,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
100,0.6935,0.6943,0.49370490875654266,0.3305,SmallMLP-Tanh-Adagrad-0.0001-0
