epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
80,0.662,0.5871,0.7364549441222238,0.7347,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
81,0.6554,0.5865,0.7353232423256472,0.7334,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
82,0.6575,0.5863,0.7360305559485075,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
83,0.6515,0.585,0.7364549441222238,0.7348,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
84,0.6545,0.5849,0.7364549441222238,0.7345,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
85,0.6568,0.5846,0.73687933229594,0.7351,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
86,0.6571,0.5841,0.7363134813976517,0.735,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
87,0.6601,0.5846,0.7365964068467958,0.7353,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
88,0.6561,0.5842,0.7360305559485075,0.735,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
89,0.6563,0.5844,0.7364549441222238,0.7352,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
90,0.6561,0.5842,0.7361720186730797,0.7349,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
91,0.6569,0.584,0.7365964068467958,0.7355,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
92,0.6592,0.5845,0.7357476304993634,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
93,0.6591,0.5846,0.7360305559485075,0.7345,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
94,0.6617,0.5851,0.7356061677747914,0.7342,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
95,0.6548,0.5849,0.7364549441222238,0.7349,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
96,0.6548,0.5844,0.7360305559485075,0.7345,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
97,0.6586,0.5844,0.7360305559485075,0.7345,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
98,0.6616,0.585,0.7360305559485075,0.7347,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
99,0.6629,0.5857,0.7358890932239355,0.7346,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
100,0.6593,0.5859,0.7361720186730797,0.735,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.40
1,0.7045,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
2,0.7017,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
3,0.6977,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
4,0.6953,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
5,0.6952,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
6,0.6945,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
7,0.6939,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
8,0.6939,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
9,0.6936,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
10,0.6929,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
11,0.6932,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
12,0.6935,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
13,0.6931,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
14,0.6935,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
15,0.6932,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
16,0.6932,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
17,0.6931,0.6933,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
18,0.6933,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
19,0.6933,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
20,0.6933,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
21,0.6932,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
22,0.693,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
23,0.6932,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
24,0.693,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
25,0.6931,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
26,0.693,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
27,0.6928,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
28,0.6931,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
29,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
30,0.6928,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
31,0.6932,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
32,0.6931,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
33,0.693,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
34,0.6929,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
35,0.6931,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
36,0.6929,0.6932,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
37,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
38,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
39,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
40,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
41,0.6932,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
42,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
43,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
44,0.693,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
45,0.6929,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
46,0.6929,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
47,0.6929,0.6931,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
48,0.693,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
49,0.6929,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
50,0.6931,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
51,0.693,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
52,0.693,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
53,0.6929,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
54,0.6928,0.693,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
55,0.6928,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
56,0.6931,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
57,0.6931,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
58,0.6929,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
59,0.6931,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
60,0.6928,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
61,0.6931,0.6929,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
62,0.6927,0.6928,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
63,0.6929,0.6928,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
64,0.6929,0.6928,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
65,0.693,0.6928,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
66,0.6928,0.6927,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
67,0.6928,0.6927,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
68,0.6929,0.6926,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
69,0.6927,0.6926,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
70,0.6927,0.6925,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
71,0.6931,0.6926,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
72,0.6928,0.6925,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
73,0.6928,0.6925,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
74,0.6925,0.6924,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
75,0.6928,0.6923,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
76,0.6929,0.6923,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
77,0.6927,0.6922,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
78,0.6927,0.6922,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
79,0.6927,0.6922,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
80,0.693,0.6922,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
81,0.6929,0.6922,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
82,0.6926,0.6921,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
83,0.6926,0.692,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
84,0.6926,0.6919,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
85,0.6928,0.6919,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
86,0.6922,0.6917,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
87,0.6921,0.6915,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
88,0.6927,0.6915,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
89,0.6926,0.6914,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
90,0.6923,0.6913,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
91,0.6927,0.6912,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
92,0.6924,0.6911,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
93,0.692,0.6909,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
94,0.6927,0.6908,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
95,0.6922,0.6907,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
96,0.6923,0.6905,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
97,0.6918,0.6903,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
98,0.6927,0.6902,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
99,0.6924,0.6901,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
100,0.6925,0.69,0.5012024331588626,0.3339,SmallMLP-Tanh-Adagrad-0.01-0_Drop-0.60
